Year,Agency Name,Name of Donor (Individual or Firm),Value of Donation,Agency Category,Donation Type,Unique Identifier,Gender,Age,Education Level,Employment Status,Internet Access,Marital Status,Ethnicity,Location
2022,Economic Development Corporation,Capital One Grant,25000.0,Economic and Finance,Monetary Donation,DONOR_3151,Male,23.0,College,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),02M001 Asian American Federation,6000.0,Education,Monetary Donation,DONOR_3152,Male,28.0,Masters Level,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),02M001 Private Grant,12000.0,Education,Monetary Donation,DONOR_3153,Male,35.0,College,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),02M040 PTA donations,306975.0,Education,Monetary Donation,DONOR_3154,Female,37.0,High School or Less,Unemployed,Yes,Single,Other,Rural
2022,Education (Department of),02M089 - PTA,300000.0,Education,Monetary Donation,DONOR_3155,Female,18.0,Masters Level,Full-Time,No,Married,White,Urban
2022,Education (Department of),02M130 - PA donations,135000.0,Education,Monetary Donation,DONOR_3156,Female,20.0,College,Full-Time,Yes,Single,Hispanic or Latino,Urban
2022,Education (Department of),02M130 Private PA Grant,47374.0,Education,Monetary Donation,DONOR_3157,Female,33.0,High School or Less,Full-Time,Yes,Married,White,Urban
2022,Education (Department of),02M340 PTA,84000.0,Education,Monetary Donation,DONOR_2492,Female,21.0,High School or Less,Full-Time,Yes,Married,White,Suburban
2022,Education (Department of),03M859 - PTA,8195.0,Education,Monetary Donation,DONOR_3158,Female,34.0,Masters Level,Full-Time,Yes,Widowed,White,Urban
2022,Education (Department of),06M278 Parent Teacher Association of PS/MS 278,18972.94,Education,Monetary Donation,DONOR_3159,Female,29.0,College,Full-Time,Yes,Divorced,Hispanic or Latino,Rural
2022,Education (Department of),13K008 Parent Teacher Association (PTA),181103.02,Education,Monetary Donation,DONOR_2495,Female,19.0,Doctorate,Full-Time,Yes,Divorced,Hispanic or Latino,Urban
2022,Education (Department of),13K008 PARENT'S TEACHER ASSOCIATION,475000.0,Education,Monetary Donation,DONOR_3160,Female,64.0,Doctorate,Full-Time,Yes,Divorced,White,Urban
2022,Education (Department of),13K008 Parents and Teachers Association,115000.0,Education,Monetary Donation,DONOR_2496,Male,27.0,High School or Less,Full-Time,Yes,Divorced,Hispanic or Latino,Urban
2022,Education (Department of),13K011 Parent Teacher Association,311345.52,Education,Monetary Donation,DONOR_3161,Male,38.0,College,Full-Time,Yes,Single,White,Suburban
2022,Education (Department of),13K056 Parent Teacher Association,35000.0,Education,Monetary Donation,DONOR_3162,Female,51.0,College,Full-Time,Yes,Married,White,Urban
2022,Education (Department of),13K133 Parent Teacher Association,145000.0,Education,Monetary Donation,DONOR_2497,Female,34.0,Doctorate,Full-Time,No,Married,White,Suburban
2022,Education (Department of),13K321 Parent Teacher Association,300000.0,Education,Monetary Donation,DONOR_3163,Male,21.0,High School or Less,Unemployed,Yes,Married,Black or African American,Urban
2022,Education (Department of),13K492 Parent Teacher Association,230000.0,Education,Monetary Donation,DONOR_3164,Male,27.0,College,Full-Time,Yes,Married,Asian,Urban
2022,Education (Department of),13K492 PTA,130000.0,Education,Monetary Donation,DONOR_3165,Male,22.0,College,Full-Time,No,Married,Asian,Suburban
2022,Education (Department of),14K031 Parent Teacher Association,75200.0,Education,Monetary Donation,DONOR_3166,Female,41.0,College,Full-Time,Yes,Divorced,Hispanic or Latino,Urban
2022,Education (Department of),14K034 Parent Teacher Association,89330.63,Education,Monetary Donation,DONOR_3167,Female,30.0,Masters Level,Full-Time,Yes,Married,Hispanic or Latino,Urban
2022,Education (Department of),14K110 Parent Teachers Association,141719.0,Education,Monetary Donation,DONOR_3168,Female,41.0,High School or Less,Full-Time,No,Married,White,Urban
2022,Education (Department of),14K414 Parent Teacher Association,64544.0,Education,Monetary Donation,DONOR_3169,Male,37.0,College,Full-Time,Yes,Single,Black or African American,Urban
2022,Education (Department of),14K414 PTA,38659.0,Education,Monetary Donation,DONOR_3170,Male,37.0,High School or Less,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),15K010 Parent Teacher Association,147000.0,Education,Monetary Donation,DONOR_3171,Female,31.0,High School or Less,Part-Time,Yes,Married,White,Urban
2022,Education (Department of),15K010 Parents Teacher Association,75000.0,Education,Monetary Donation,DONOR_3172,Male,20.0,College,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),15K010 PTA,30000.0,Education,Monetary Donation,DONOR_2500,Female,26.0,Masters Level,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),15K029 - Parent Teacher Association  donations,417000.0,Education,Monetary Donation,DONOR_3173,Male,18.0,College,Full-Time,Yes,Single,White,Suburban
2022,Education (Department of),15K029 Parent Teacher Association,300000.0,Education,Monetary Donation,DONOR_2503,Male,41.0,High School or Less,Full-Time,Yes,Widowed,White,Urban
2022,Education (Department of),15K029 PARENT TEACHER'S ASSOCIATION,315000.0,Education,Monetary Donation,DONOR_3174,Male,39.0,College,Part-Time,Yes,Single,Black or African American,Urban
2022,Education (Department of),15K032 PTA Grant,95000.0,Education,Monetary Donation,DONOR_2505,Female,44.0,Masters Level,Full-Time,Yes,Married,Hispanic or Latino,Urban
2022,Education (Department of),15K039 PTA,22447.0,Education,Monetary Donation,DONOR_3175,Female,45.0,College,Full-Time,Yes,Single,Black or African American,Urban
2022,Education (Department of),15K058 Parent Teacher Association,170000.0,Education,Monetary Donation,DONOR_2508,Female,42.0,Doctorate,Full-Time,Yes,Married,Other,Urban
2022,Education (Department of),15K107 Parent Teacher Association,160000.0,Education,Monetary Donation,DONOR_3176,Female,32.0,Doctorate,Full-Time,Yes,Single,White,Suburban
2022,Education (Department of),15K107 PTA,168698.18,Education,Monetary Donation,DONOR_3177,Female,45.0,College,Full-Time,Yes,Divorced,Hispanic or Latino,Urban
2022,Education (Department of),15K107's Parent Association/Parent Teacher Association,165000.0,Education,Monetary Donation,DONOR_2510,Female,61.0,Masters Level,Full-Time,Yes,Single,Black or African American,Urban
2022,Education (Department of),15K118 Parent Teacher Association,130000.0,Education,Monetary Donation,DONOR_3178,Male,21.0,Masters Level,Full-Time,No,Married,Other,Urban
2022,Education (Department of),15K118 Parents organized as an LLC.,25000.0,Education,Monetary Donation,DONOR_3179,Female,45.0,College,Unemployed,Yes,Married,White,Rural
2022,Education (Department of),15K118 PTA donations,62000.0,Education,Monetary Donation,DONOR_3180,Female,42.0,High School or Less,Full-Time,No,Married,Hispanic or Latino,Urban
2022,Education (Department of),15K146 Parent Teacher Association,61620.0,Education,Monetary Donation,DONOR_3181,Male,45.0,High School or Less,Full-Time,Yes,Married,Hispanic or Latino,Urban
2022,Education (Department of),15k146 PTA,60000.0,Education,Monetary Donation,DONOR_3182,Female,30.0,Masters Level,Full-Time,No,Single,White,Urban
2022,Education (Department of),15K154 Parent Teacher Association,29000.0,Education,Monetary Donation,DONOR_3183,Male,31.0,High School or Less,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),15K172 After School Program - Various 15K172 Parents,60000.0,Education,Monetary Donation,DONOR_3184,Female,34.0,High School or Less,Full-Time,Yes,Married,White,Suburban
2022,Education (Department of),15K230's Parent Teacher Association,15000.0,Education,Monetary Donation,DONOR_3185,Female,30.0,College,Full-Time,Yes,Married,Hispanic or Latino,Urban
2022,Education (Department of),15K261 Parent Teacher Association,8500.0,Education,Monetary Donation,DONOR_3186,Female,22.0,Masters Level,Full-Time,No,Married,Hispanic or Latino,Urban
2022,Education (Department of),15K261's Parent Teacher Association,28289.17,Education,Monetary Donation,DONOR_2512,Female,20.0,High School or Less,Full-Time,Yes,Married,Black or African American,Urban
2022,Education (Department of),15K321 Parent Teacher Association,494000.0,Education,Monetary Donation,DONOR_3187,Female,57.0,College,Full-Time,Yes,Divorced,Hispanic or Latino,Suburban
2022,Education (Department of),15KP15 PTA,89600.0,Education,Monetary Donation,DONOR_2515,Female,58.0,High School or Less,Full-Time,Yes,Married,White,Rural
2022,Education (Department of),20K185 Self Sustaining Program,124928.0,Education,Monetary Donation,DONOR_3188,Male,24.0,College,Full-Time,No,Single,White,Suburban
2022,Education (Department of),20K686 PTO,324000.0,Education,Monetary Donation,DONOR_3189,Female,43.0,College,Part-Time,Yes,Married,White,Urban
2022,Education (Department of),31R005 General School Fund & Lunch account,28700.0,Education,Monetary Donation,DONOR_3190,Female,26.0,Masters Level,Unemployed,Yes,Single,White,Rural
2022,Education (Department of),31R007 IS 7 Elias Bernstein School Fund,15000.0,Education,Monetary Donation,DONOR_3191,Female,39.0,College,Unemployed,Yes,Married,White,Urban
2022,Education (Department of),31R007 School Fund,54000.0,Education,Monetary Donation,DONOR_3192,Female,36.0,High School or Less,Full-Time,No,Single,White,Urban
2022,Education (Department of),31R024 General School Fund,90939.0,Education,Monetary Donation,DONOR_3193,Male,34.0,Masters Level,Full-Time,Yes,Married,White,Rural
2022,Education (Department of),31R026 NYC Dept of Education General School Fund,15272.84,Education,Monetary Donation,DONOR_3194,Female,43.0,College,Unemployed,Yes,Single,White,Urban
2022,Education (Department of),31R029 GSF,325665.0,Education,Monetary Donation,DONOR_2517,Male,61.0,College,Full-Time,Yes,Married,Hispanic or Latino,Suburban
2022,Education (Department of),31R029 GSF PS 29 Bardwell,127026.0,Education,Monetary Donation,DONOR_3195,Female,39.0,Masters Level,Full-Time,Yes,Married,White,Urban
2022,Education (Department of),31R034 Department of Education Totten Intermediate School,10000.0,Education,Monetary Donation,DONOR_3196,Male,40.0,College,Full-Time,Yes,Single,Other,Urban
2022,Education (Department of),31r053,88194.5,Education,Monetary Donation,DONOR_2518,Male,35.0,College,Part-Time,Yes,Single,White,Urban
2022,Education (Department of),31R053 Student Fund account,25674.5,Education,Monetary Donation,DONOR_3197,Male,24.0,College,Full-Time,Yes,Married,White,Suburban
2022,Education (Department of),31R054 General School Fund,257725.0,Education,Monetary Donation,DONOR_3198,Male,33.0,College,Full-Time,Yes,Married,White,Urban
2022,Education (Department of),31R055 General School Fund & Lunch account,37000.0,Education,Monetary Donation,DONOR_3199,Female,45.0,Masters Level,Full-Time,No,Married,Hispanic or Latino,Suburban
2022,Education (Department of),31R069 General School Fund Account,85000.0,Education,Monetary Donation,DONOR_3200,Female,40.0,Masters Level,Full-Time,Yes,Married,Hispanic or Latino,Urban
2022,Education (Department of),31r075 General School Fund,37795.0,Education,Monetary Donation,DONOR_3201,Female,44.0,High School or Less,Full-Time,Yes,Single,White,Suburban
2022,Education (Department of),616 First Avenue LLC,30000.0,Education,Monetary Donation,DONOR_3202,Female,59.0,High School or Less,Full-Time,Yes,Single,Asian,Urban
2022,Education (Department of),75 Parent Teacher Association,10500.0,Education,Monetary Donation,DONOR_3203,Female,39.0,College,Full-Time,Yes,Married,White,Suburban
2022,Education (Department of),75K372 PTA,35000.0,Education,Monetary Donation,DONOR_3204,Female,24.0,College,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),Action for Kids,69841.0,Education,Monetary Donation,DONOR_3205,Female,44.0,Doctorate,Full-Time,No,Married,Other,Rural
2022,Education (Department of),After school PD Program,1659458.0,Education,Monetary Donation,DONOR_3206,Female,23.0,Masters Level,Full-Time,Yes,Married,White,Urban
2022,Education (Department of),Aksia Chess - various,5001.0,Education,Monetary Donation,DONOR_3207,Female,61.0,Masters Level,Full-Time,Yes,Single,White,Suburban
2022,Education (Department of),Alumni Association,14000.0,Education,Monetary Donation,DONOR_3208,Male,28.0,Doctorate,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),Amazon,42500.0,Education,Monetary Donation,DONOR_3209,Female,40.0,College,Part-Time,Yes,Married,Hispanic or Latino,Urban
2022,Education (Department of),Amazon.com,57500.0,Education,Monetary Donation,DONOR_3210,Male,37.0,High School or Less,Full-Time,Yes,Widowed,White,Urban
2022,Education (Department of),American Farmland Trust,8000.0,Education,Monetary Donation,DONOR_2523,Male,64.0,College,Full-Time,Yes,Married,Black or African American,Urban
2022,Education (Department of),American Institutes for Research,7911.0,Education,Monetary Donation,DONOR_3211,Female,25.0,College,Full-Time,Yes,Married,White,Suburban
2022,Education (Department of),American Library Association,30000.0,Education,Monetary Donation,DONOR_3212,Female,21.0,College,Full-Time,No,Married,White,Urban
2022,Education (Department of),American Museum of Natural History,19614.54,Education,Monetary Donation,DONOR_3213,Female,37.0,Doctorate,Full-Time,Yes,Married,White,Urban
2022,Education (Department of),American Theatre Wing,22276.0,Education,Monetary Donation,DONOR_2524,Female,42.0,High School or Less,Full-Time,Yes,Married,White,Suburban
2022,Education (Department of),AMNH,6177.37,Education,Monetary Donation,DONOR_3214,Female,23.0,College,Full-Time,Yes,Married,White,Urban
2022,Education (Department of),Armed Forces,608867.72,Education,Monetary Donation,DONOR_3215,Female,51.0,Masters Level,Full-Time,Yes,Married,Hispanic or Latino,Rural
2022,Education (Department of),Arnhold Foundation,782778.0,Education,Monetary Donation,DONOR_2525,Male,25.0,High School or Less,Unemployed,Yes,Married,White,Urban
2022,Education (Department of),Arnold Handler,46859.0,Education,Monetary Donation,DONOR_3216,Female,44.0,College,Full-Time,Yes,Married,White,Suburban
2022,Education (Department of),Asian American Federation,45000.0,Education,Monetary Donation,DONOR_3217,Female,39.0,Doctorate,Full-Time,Yes,Married,White,Suburban
2022,Education (Department of),"AthLife Foundation, Inc.",11586.0,Education,Monetary Donation,DONOR_3218,Male,29.0,High School or Less,Part-Time,Yes,Single,Black or African American,Urban
2022,Education (Department of),B-Tech Alumni Association,7397.0,Education,Monetary Donation,DONOR_3219,Female,38.0,High School or Less,Part-Time,No,Married,White,Urban
2022,Education (Department of),Bank of America,226644.0,Education,Monetary Donation,DONOR_2527,Male,34.0,Masters Level,Full-Time,Yes,Married,Black or African American,Suburban
2022,Education (Department of),Bank of NY,258029.0,Education,Monetary Donation,DONOR_2528,Female,35.0,Doctorate,Full-Time,Yes,Single,Hispanic or Latino,Urban
2022,Education (Department of),Bank Street,243000.0,Education,Monetary Donation,DONOR_3220,Female,21.0,Masters Level,Full-Time,Yes,Divorced,White,Urban
2022,Education (Department of),Bank Street Education,168016.0,Education,Monetary Donation,DONOR_2530,Male,32.0,Masters Level,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),Beacon School Parent Association,35275.0,Education,Monetary Donation,DONOR_3221,Male,48.0,College,Full-Time,Yes,Single,Hispanic or Latino,Rural
2022,Education (Department of),Better.com,710143.0,Education,Monetary Donation,DONOR_2533,Female,19.0,Masters Level,Full-Time,Yes,Married,White,Urban
2022,Education (Department of),Big Apple - various,48914.0,Education,Monetary Donation,DONOR_3222,Male,38.0,College,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),Big Apple awards - various,6323.0,Education,Monetary Donation,DONOR_3223,Female,18.0,High School or Less,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),"BOKS Reebok Foundation, Inc",165000.0,Education,Monetary Donation,DONOR_3224,Female,47.0,Masters Level,Full-Time,Yes,Married,White,Rural
2022,Education (Department of),BSI PTO,162975.0,Education,Monetary Donation,DONOR_3225,Female,23.0,College,Full-Time,Yes,Married,White,Urban
2022,Education (Department of),Burch Family Foundation,375000.0,Education,Monetary Donation,DONOR_3226,Female,28.0,Masters Level,Full-Time,Yes,Married,White,Urban
2022,Education (Department of),Burt Adelman,100000.0,Education,Monetary Donation,DONOR_2538,Female,36.0,Doctorate,Full-Time,Yes,Married,White,Urban
2022,Education (Department of),Carmel Hill Fund,29602.0,Education,Monetary Donation,DONOR_2540,Male,27.0,College,Part-Time,Yes,Married,White,Suburban
2022,Education (Department of),CCAP,50000.0,Education,Monetary Donation,DONOR_3227,Female,32.0,College,Full-Time,Yes,Single,Black or African American,Rural
2022,Education (Department of),Center for Educational Innovation,37782.56,Education,Monetary Donation,DONOR_2541,Male,18.0,College,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),Chelsea Prep PTA,40000.0,Education,Monetary Donation,DONOR_3228,Male,51.0,College,Full-Time,Yes,Married,White,Rural
2022,Education (Department of),Chelsea Prep PTA Inc,380315.6,Education,Monetary Donation,DONOR_2542,Male,25.0,High School or Less,Full-Time,Yes,Single,Hispanic or Latino,Suburban
2022,Education (Department of),Children's Institute,49936.0,Education,Monetary Donation,DONOR_3229,Female,36.0,High School or Less,Full-Time,Yes,Single,White,Suburban
2022,Education (Department of),"City of New York Department of Education HS of Math , Science and Engineering",6000.0,Education,Monetary Donation,DONOR_3230,Female,65.0,Masters Level,Full-Time,Yes,Single,Other,Urban
2022,Education (Department of),Clove Valley School-PS 35 General Fund,109860.0,Education,Monetary Donation,DONOR_2543,Male,48.0,College,Full-Time,Yes,Single,Asian,Urban
2022,Education (Department of),CollegeBoard,20000.0,Education,Monetary Donation,DONOR_3231,Male,52.0,Masters Level,Full-Time,Yes,Single,White,Urban
2022,Education (Department of),Cornell University,55464.0,Education,Monetary Donation,DONOR_3232,Female,23.0,Doctorate,Full-Time,Yes,Single,Black or African American,Urban
2022,Education (Department of),Creative Arts Agency,20001.0,Education,Monetary Donation,DONOR_2546,Female,42.0,College,Full-Time,Yes,Married,White,Urban
2022,Education (Department of),CS4ALL - Student Stipends - various donors,90215.0,Education,Monetary Donation,DONOR_3233,Female,44.0,Doctorate,Unemployed,Yes,Married,White,Rural
